"name","street","street2","city","state_id","zip","country_id","phone","mobile","email","website","lang","salesperson","pricelist","supplier currency","account receivable","account payable","tax id","company_id","company_type"
"Công ty TNHH Hoàng Tuệ Ðịnh Vạn","số 5, xóm 5","thôn 6, xã Hoàng Kim, huyện Mê Linh","Hà Nội","VN-HN","100000","84","0243642655","0912894138","hotro@hoangtueðinhvan.vn","hoangtueðinhvan.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0118540758","UIT.IS336.L12.4","company"
"Công ty TNHH Đỗ Trình San","số 375, đường Nguyễn Khai Lạc","phường Tân Phong, quận Quận 7","Hồ Chí Minh","VN-SG","700000","84","0228777984010","0991626934","hotro@dotrinhsan.vn","dotrinhsan.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0390008952","UIT.IS336.L12.4","company"
"Công ty TNHH Phan Minh Trà Từ","số 232, đường Thư Cát","phường Xuân Phương, quận Nam Từ Liêm","Hà Nội","VN-HN","100000","84","0247378357","0999037166","hotro@phanminhtratu.vn","phanminhtratu.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0119420986","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Phúc","số 987, đường Trần Hằng Vân","phường 26, quận Bình Thạnh","Hồ Chí Minh","VN-SG","700000","84","022024629505","0992888626","hotro@nguyenphuc.vn","nguyenphuc.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0335415923","UIT.IS336.L12.4","company"
"Công ty TNHH Huỳnh Yên","số 113, hẻm Hòa Vân","đường Trần Vương Khởi, phường Mai Dịch, quận Cầu Giấy","Hà Nội","VN-HN","100000","84","0247187374","0993156078","hotro@huynhyen.vn","huynhyen.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0169157244","UIT.IS336.L12.4","company"
"Công ty TNHH Trần Băng Cần Trúc","số 51, đường Nguyễn Tuyến Ðinh","phường Hiệp Phú, quận Quận 9","Hồ Chí Minh","VN-SG","700000","84","0205777962424","0970074910","hotro@tranbangcantruc.vn","tranbangcantruc.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0346008073","UIT.IS336.L12.4","company"
"Công ty TNHH Huỳnh Thành Siêu Hữu","số 633, đường Trần Nhã Chi","phường 26, quận Bình Thạnh","Hồ Chí Minh","VN-SG","700000","84","0257777936885","0937699138","hotro@huynhthanhsieuhuu.vn","huynhthanhsieuhuu.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0378462537","UIT.IS336.L12.4","company"
"Công ty TNHH Lê Thụy Viết","số 101, đường Tài Triệu","phường Hòa Phát, quận Cẩm Lệ","Đà Nẵng","VN-DN","550000","84","02363879146","0990339037","hotro@lethuyviet.vn","lethuyviet.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0425346710","UIT.IS336.L12.4","company"
"Công ty TNHH Lê Thương Nam Khánh","số 214, xóm 1","thôn 3, xã Bình Hưng, huyện Bình Chánh","Hồ Chí Minh","VN-SG","700000","84","021062541293","0945726584","hotro@lethuongnamkhanh.vn","lethuongnamkhanh.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0327029449","UIT.IS336.L12.4","company"
"Công ty TNHH Ngô Lạc","số 657, hẻm Triết Hiểu","đường Huỳnh Tâm Giáng, phường 8, quận Gò Vấp","Hồ Chí Minh","VN-SG","700000","84","02367380007","0886748294","hotro@ngolac.vn","ngolac.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0325592094","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Chế","số 459, đường Bửu Ân","phường 5, quận Phú Nhuận","Hồ Chí Minh","VN-SG","700000","84","02137389653","0979100921","hotro@nguyenche.vn","nguyenche.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0393236420","UIT.IS336.L12.4","company"
"Công ty TNHH Mai Dụng Khả","số 697, đường Nguyễn San Dũng","phường Ngô Quyền, thị xã Sơn Tây","Hà Nội","VN-HN","100000","84","0247357001","0999765658","hotro@maidungkha.vn","maidungkha.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0192961107","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Triết Ðại","số 731, xóm 10","thôn 4, xã Thủy Sơn, huyện Thủy Nguyên","Hải Phòng","VN-HP","180000","84","022562704160","0938525049","hotro@nguyentrietðai.vn","nguyentrietðai.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0266272590","UIT.IS336.L12.4","company"
"Công ty TNHH Huỳnh Vinh","số 433, đường Tuấn Tín Văn","phường Tăng Nhơn Phú B, quận Quận 9","Hồ Chí Minh","VN-SG","700000","84","029445064389","0997773603","hotro@huynhvinh.vn","huynhvinh.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0310991884","UIT.IS336.L12.4","company"
"Công ty TNHH Huỳnh Sinh Thành","số 756, xóm Du Tiến","thôn 7, xã Chu Phan, huyện Mê Linh","Hà Nội","VN-HN","100000","84","0247346848","0888959687","hotro@huynhsinhthanh.vn","huynhsinhthanh.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0195923082","UIT.IS336.L12.4","company"
"Công ty TNHH Phạm Trọng Viễn","số 461, đường Lê Xuyến Tuấn","phường 26, quận Bình Thạnh","Hồ Chí Minh","VN-SG","700000","84","02917186610","0953069693","hotro@phamtrongvien.vn","phamtrongvien.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0326160507","UIT.IS336.L12.4","company"
"Công ty TNHH Võ Trác Uyển","số 753, đường Nguyễn Tường Trung","phường Phước Bình, quận Quận 9","Hồ Chí Minh","VN-SG","700000","84","02053969789","0991409482","hotro@votracuyen.vn","votracuyen.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0398925675","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Anh Trung","số 300, đường Nguyễn Khải Nam","phường Phước Long A, quận Quận 9","Hồ Chí Minh","VN-SG","700000","84","027744594679","0971056465","hotro@nguyenanhtrung.vn","nguyenanhtrung.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0317012033","UIT.IS336.L12.4","company"
"Công ty TNHH Tôn Phụng Khôi Lam","số 646, xóm 10","thôn 6, xã Tả Thanh Oai, huyện Thanh Trì","Hà Nội","VN-HN","100000","84","0247386985","0992141938","hotro@tonphungkhoilam.vn","tonphungkhoilam.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0137358009","UIT.IS336.L12.4","company"
"Công ty TNHH Nghị Lập","số 386, xóm 8","thôn 2, xã Thới Tam Thôn, huyện Hóc Môn","Hồ Chí Minh","VN-SG","700000","84","0227777914854","0940971490","hotro@nghilap.vn","nghilap.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0394726612","UIT.IS336.L12.4","company"
"Công ty TNHH Trần Tâm","số 913, hẻm 94","đường Nguyễn Ðạt Huyền, phường 6, quận Bình Thạnh","Hồ Chí Minh","VN-SG","700000","84","02917186767","0899706507","hotro@trantam.vn","trantam.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0368031742","UIT.IS336.L12.4","company"
"Công ty TNHH Trần Tấn Bích","số 102, xóm 5","thôn 1, xã Kim Lan, huyện Gia Lâm","Hà Nội","VN-HN","100000","84","0247353090","0978686836","hotro@trantanbich.vn","trantanbich.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0119039442","UIT.IS336.L12.4","company"
"Công ty TNHH Đỗ Thường","số 357, đường Nguyễn Giao Triệu","thị trấn Hóc Môn, huyện Hóc Môn","Hồ Chí Minh","VN-SG","700000","84","0218777990994","0991180692","hotro@dothuong.vn","dothuong.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0331123643","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Thương","số 833, đường Phan Duyên Trâm","phường 12, quận Quận 6","Hồ Chí Minh","VN-SG","700000","84","0293777935682","0913234485","hotro@nguyenthuong.vn","nguyenthuong.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0386050993","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Loan Nhã","số 555, đường Ngô Trúc Ngọc","phường Thịnh Quang, quận Đống Đa","Hà Nội","VN-HN","100000","84","0247133866","0941203760","hotro@nguyenloannha.vn","nguyenloannha.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0175043868","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Lộc Kiên","số 662, hẻm 69","đường Bình Bích, phường Tân Kiểng, quận Quận 7","Hồ Chí Minh","VN-SG","700000","84","02153995117","0936977345","hotro@nguyenlockien.vn","nguyenlockien.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0359915409","UIT.IS336.L12.4","company"
"Công ty TNHH Phạm Luân Ðan","số 739, xóm 2","thôn 8, xã Tân Dân, huyện Phú Xuyên","Hà Nội","VN-HN","100000","84","024777950034","0997761697","hotro@phamluanðan.vn","phamluanðan.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0111143502","UIT.IS336.L12.4","company"
"Công ty TNHH Võ Hảo Thiệu","số 434, xóm 5","thôn 1, xã Quang Tiến, huyện Sóc Sơn","Hà Nội","VN-HN","100000","84","02444514991","0963385681","hotro@vohaothieu.vn","vohaothieu.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0114477512","UIT.IS336.L12.4","company"
"Công ty TNHH Phan Cần Tiến Hồng","số 4, hẻm 77","đường Nguyễn Ðịnh Khôi, phường Phúc Đồng, quận Long Biên","Hà Nội","VN-HN","100000","84","024777962638","0994034250","hotro@phancantienhong.vn","phancantienhong.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0175140150","UIT.IS336.L12.4","company"
"Công ty TNHH Lê Vĩnh Công Viễn","số 370, đường Ðạt Ðắc","phường Yên Phụ, quận Tây Hồ","Hà Nội","VN-HN","100000","84","02445041494","0974305645","hotro@levinhcongvien.vn","levinhcongvien.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0163418998","UIT.IS336.L12.4","company"
"Công ty TNHH Lãnh Di Phúc Huyền","số 71, đường Lê Thạc Uyên","phường Thanh Xuân Bắc, quận Thanh Xuân","Hà Nội","VN-HN","100000","84","0243983488","0880494321","hotro@lanhdiphuchuyen.vn","lanhdiphuchuyen.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0128357229","UIT.IS336.L12.4","company"
"Công ty TNHH Lê Quyên Liêm Minh","số 427, đường Khương Huyền","phường Đằng Giang, quận Ngô Quyền","Hải Phòng","VN-HP","180000","84","022554421466","0911810973","hotro@lequyenliemminh.vn","lequyenliemminh.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0282737475","UIT.IS336.L12.4","company"
"Công ty TNHH Vũ Dũng Nữ Thế","số 308, đường Uyển Hoa","phường 11, quận Bình Thạnh","Hồ Chí Minh","VN-SG","700000","84","02943725324","0992143539","hotro@vudungnuthe.vn","vudungnuthe.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0386289072","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Miên Thảo Uy","số 618, đường Phan Cẩn Tịnh","phường 3, quận Gò Vấp","Hồ Chí Minh","VN-SG","700000","84","02147119340","0882846708","hotro@nguyenmienthaouy.vn","nguyenmienthaouy.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0386682901","UIT.IS336.L12.4","company"
"Công ty TNHH Phạm Vy Hạnh","số 852, đường Nguyễn Lai Nhất","phường Chính Gián, quận Thanh Khê","Đà Nẵng","VN-DN","550000","84","023645092292","0945276340","hotro@phamvyhanh.vn","phamvyhanh.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0446553781","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Lộc Lam","số 76, hẻm Khánh Ðan","đường Luận Công, thị trấn Tân Túc, huyện Bình Chánh","Hồ Chí Minh","VN-SG","700000","84","02363607667","0996555393","hotro@nguyenloclam.vn","nguyenloclam.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0350553840","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Đình","số 125, đường Lê Hoa Hùng","phường Yên Sở, quận Hoàng Mai","Hà Nội","VN-HN","100000","84","0247379596","0994714288","hotro@nguyendinh.vn","nguyendinh.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0142526264","UIT.IS336.L12.4","company"
"Công ty TNHH Lê Hiền Tuyết Cát","số 750, đường Trần Trương Hà","phường Đa Kao, quận Quận 1","Hồ Chí Minh","VN-SG","700000","84","0256777956205","0949123662","hotro@lehientuyetcat.vn","lehientuyetcat.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0363347290","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Trà Sương","số 322, đường Hoàng Thạch Mỹ","phường Bình Hiên, quận Hải Châu","Đà Nẵng","VN-DN","550000","84","02363977625","0884015352","hotro@nguyentrasuong.vn","nguyentrasuong.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0467991718","UIT.IS336.L12.4","company"
"Công ty TNHH Nguyễn Ðiền Thái","số 94, đường Hoàng Phúc Linh","phường Tân Phú, quận Quận 7","Hồ Chí Minh","VN-SG","700000","84","027245047879","0894673701","hotro@nguyenðienthai.vn","nguyenðienthai.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0345844055","UIT.IS336.L12.4","company"
"Công ty TNHH Trần Ẩn Tuyết","số 676, đường Nguyễn Hạnh An","phường Linh Tây, quận Thủ Đức","Hồ Chí Minh","VN-SG","700000","84","0222777907033","0962229311","hotro@tranantuyet.vn","tranantuyet.vn","Vietnamese / Tiếng Việt","Admin UIT.IS336.L12.4","Bảng giá niêm yết (VND)","VND","131 Khoản phải thu của khách hàng","331 Phải trả cho người bán","0313340320","UIT.IS336.L12.4","company"
